Name,URL,Host,Email ID,User ID
Giftcloud Api [UK] [api.giftcloud.com] [EMEA],/gifts?Limit=5,api.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],5246582
Giftcloud Portal [UK] [portal.giftcloud.com] [EMEA],/gc/login,portal.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],5246593
Giftcloud RestApi [UK] [rest.giftcloud.com] [EMEA],/v2/heartbeat,rest.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],5246602
Controlcloud [UK] [cc.vouchercloud.com] [EMEA],/user/login,cc.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],5247784
Vouchercloud WL Mumsnet [UK] [discountcode.mumsnet.com] [EMEA],/,discountcode.mumsnet.com,['vc-alerts@groupondev.opsgenie.net'],5247847
Vouchercloud WL Irish Independent [Ireland] [discountcode.independent.ie] [EMEA],/,discountcode.independent.ie,['vc-alerts@groupondev.opsgenie.net'],5247850
Giftcloud Rewards [UK] [rewards.giftcloud.com] [EMEA],/,rewards.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],5247988
Giftcloud Affiliates Web [UK] [rewards.giftcloud.com/uk/capture/test/11351] [EMEA],/uk/capture/test/11351,rewards.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],12243248
Vouchercloud Api [UK] [api.vouchercloud.com] [EMEA],/restful-api-heartbeat.html,api.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],5247782
Chicago Firewall (outside interface),{},204.17.255.132,['netops-alerts-emailonly@groupon.com'],5635337
Giftcloud Rewards Api [UK] [rewardsapi.giftcloud.com] [EMEA],/heartbeat,rewardsapi.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],6713255
Giftcloud IAM Api [UK] [iam.giftcloud.com] [EMEA],/heartbeat,iam.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],6713261
Giftcloud Selfserve [UK] [selfserve.giftcloud.com] [EMEA],/heartbeat,selfserve.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],6713263
Chicago DC (38.122.112.186),{},38.122.112.186,"['netadmin@groupon.com', 'it-net-engineering@groupondev.opsgenie.net', 'it-net-engineering@groupon.pagerduty.com', 'netops-alerts-emailonly@groupon.com']",6901643
Chicago DC (198.167.129.5),{},198.167.129.5,['netops-alerts-emailonly@groupon.com'],6901691
Vouchercloud [France] [vouchercloud.fr] [EMEA],/vc-heartbeat.html,www.vouchercloud.fr,['vc-alerts@groupondev.opsgenie.net'],8400141
Vouchercloud [Germany] [vouchercloud.de] [EMEA],/vc-heartbeat.html,www.vouchercloud.de,['vc-alerts@groupondev.opsgenie.net'],8400183
Vouchercloud [Netherlands] [vouchercloud.nl] [EMEA],/vc-heartbeat.html,www.vouchercloud.nl,['vc-alerts@groupondev.opsgenie.net'],8400222
Vouchercloud [Ireland] [vouchercloud.ie] [EMEA],/,www.vouchercloud.ie,['vc-alerts@groupondev.opsgenie.net'],8400260
Vouchercloud [Australia] [voucher-cloud.com.au] [EMEA],/vc-heartbeat.html,www.voucher-cloud.com.au,['vc-alerts@groupondev.opsgenie.net'],8595509
People [people.groupon.com] [US],/en/blog/,www.grouponcareers.com,['hr@groupon.com'],942029
My Groupons [www.groupon.com] [US],/mygroupons/assets/mygroupons_new-d8727521ac.js,www1.grouponcdn.com,"['shawshank@groupon.com', 'mygroupons-vouchers@groupon.pagerduty.com', 'mygroupons-vouchers@groupondev.opsgenie.net']",1155565
Doorman [US],/grpn/healthcheck,doorman-na.groupondev.com,"['users-service@groupondev.opsgenie.net', 'users-service@groupon.pagerduty.com']",11405884
Goods Invoicing [US],/,goods-invoicing.groupon.com,"['goods-inbound-outbound2@groupon.pagerduty.com', 'goods-inbound-outbound2@groupondev.opsgenie.net']",11405914
Ingestion Service [US],/grpn/healthcheck,ingestion-service.groupondev.com,['gso-india-engineering@groupon.com'],11405922
Orders-EXT [US],/grpn/healthcheck,vendor-ac01.groupon.com,"['orders-anti-fraud@groupon.pagerduty.com', 'orders-anti-fraud@groupondev.opsgenie.net']",11405935
Doorman [EMEA],/grpn/healthcheck,doorman-emea.groupondev.com,"['users-service@groupondev.opsgenie.net', 'users-service@groupon.pagerduty.com']",11405943
Ingestion Service [EMEA],/grpn/healthcheck,ingestion-service-eu.groupondev.com,['gso-india-engineering@groupon.com'],11405958
Orders-EXT [EMEA],/grpn/healthcheck,vendor-ac04.groupon.com,"['orders-anti-fraud@groupon.pagerduty.com', 'orders-anti-fraud@groupondev.opsgenie.net']",11405965
Service Alerts [US],/prod/healthcheck,service-alerts.groupondev.com,"['cloud-sre-alerts@groupon.pagerduty.com', 'cloud-sre-alerts@groupondev.opsgenie.net']",11406388
Goods Invoicing [EMEA],/,goods-invoicing-emea.groupon.com,"['goods-inbound-outbound2@groupon.pagerduty.com', 'goods-inbound-outbound2@groupondev.opsgenie.net']",11432839
ECE Prediction for Emails in Non-English,/prod/healthcheck?scope=internal,ece-email.groupondev.com,['cs_ds@groupon.com'],11454104
Booking-Tool-Customer [US],/merchant/center/reservations/client_login,www.groupon.com,['booking-tool-engineers@groupon.com'],11518673
Mobile Logging - Public Endpoint,/grpn/healthcheck,logging.groupon.com,"['lex-emea-alerts@groupondev.opsgenie.net', 'lex-emea-alerts@groupon.pagerduty.com']",11584133
Career [jobs.groupon.com],/,jobs.groupon.com,['hris-techsrvc@groupon.com'],11835383
Coupons booking.com [UK] [www.groupon.co.uk] [EMEA],/discount-codes/booking-com,www.groupon.co.uk,['coupons-alerts@groupon.com'],12165666
Coupons B&Q [UK] [www.groupon.co.uk] [EMEA],/discount-codes/bandq,www.groupon.co.uk,['coupons-alerts@groupon.com'],12165669
Coupons Matalan [UK] [www.groupon.co.uk] [EMEA],/discount-codes/matalan,www.groupon.co.uk,['coupons-alerts@groupon.com'],12165671
Coupons Harvester [UK] [www.groupon.co.uk] [EMEA],/discount-codes/harvester,www.groupon.co.uk,['coupons-alerts@groupon.com'],12165673
Coupons The-Home-Depot [US] [www.groupon.com] [North America],/coupons/the-home-depot,www.groupon.com,['coupons-alerts@groupon.com'],12165732
Coupons Sams-Club [US] [www.groupon.com] [North America],/coupons/sams-club,www.groupon.com,['coupons-alerts@groupon.com'],12165739
Groupon ANZ Host,/,groupon.com.au,[],1604101
Groupon Terms,/legal/termsofservice,www.groupon.com,['pingdom@groupon.com'],12327839
Groupon Policies,/policies,privacy.groupon.com,['pingdom@groupon.com'],12327857
Groupon Accessibility,/legal/accessibility,www.groupon.com,['pingdom@groupon.com'],12327858
Living Social Terms,/legal/termsofservice,www.livingsocial.com,['pingdom@groupon.com'],12376634
Category Page [Germany] [www.groupon.de] [EMEA],/gutscheine/freizeit-und-events,www.groupon.de,"['incident-management@groupon.com', 'imoc-alerts@groupondev.opsgenie.net', 'ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",12391382
Search [Germany] [www.groupon.de] [EMEA],/search?query=golf,www.groupon.de,"['incident-management@groupon.com', 'imoc-alerts@groupondev.opsgenie.net', 'ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",12391386
Browse [UK] - beauty-and-spas,/vouchers/beauty-and-spas,www.groupon.co.uk,"['incident-management@groupon.com', 'imoc-alerts@groupondev.opsgenie.net']",12391474
Browse [IT] - wellness-and-spa,/offerte/centri-benessere,www.groupon.it,"['incident-management@groupon.com', 'imoc-alerts@groupondev.opsgenie.net']",12391483
